Year,LocationAbbr,LocationDesc,GeographicLevel,DataSource,Class,Topic,Data_Value,Data_Value_Unit,Data_Value_Type,Data_Value_Footnote_Symbol,Data_Value_Footnote,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,TopicID,LocationID,Location 1
2014,TX,Hood County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,272.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48221,"(32.432427, -97.829824)"
2014,TX,Houston County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,198.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48225,"(31.324204, -95.42149)"
2014,TX,Howard County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,389.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48227,"(32.30616, -101.435127)"
2014,TX,Hudspeth County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,185.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48229,"(31.458315, -105.390813)"
2014,TX,Hunt County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,222.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48231,"(33.127424, -96.078751)"
2014,TX,Hutchinson County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,265.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48233,"(35.841282, -101.353978)"
2014,TX,Irion County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,203,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48235,"(31.307685, -100.981592)"
2014,TX,Jackson County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,242.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48239,"(28.947688, -96.577005)"
2014,TX,Jasper County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,152.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48241,"(30.747838, -94.023567)"
2014,TX,Jeff Davis County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,210.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48243,"(30.716808, -104.142495)"
2014,TX,Jefferson County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,168.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48245,"(29.884669, -94.176312)"
2014,TX,Jim Hogg County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,249.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48247,"(27.049069, -98.707777)"
2014,TX,Jim Wells County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,351.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48249,"(27.731824, -98.095607)"
2014,TX,Johnson County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,190.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48251,"(32.383983, -97.366658)"
2014,TX,Jones County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,256,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48253,"(32.740283, -99.881124)"
2014,TX,Karnes County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,324.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48255,"(28.907883, -97.861794)"
2014,TX,Kaufman County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,200.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48257,"(32.605661, -96.286922)"
2014,TX,Kendall County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,245.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48259,"(29.94735, -98.719345)"
2014,TX,Kenedy County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,237.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48261,"(26.92722, -97.729018)"
2014,TX,Kerr County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,170.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48265,"(30.067209, -99.352759)"
2014,TX,Kimble County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,170.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48267,"(30.48811, -99.749908)"
2014,TX,Kinney County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,243.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48271,"(29.348653, -100.420371)"
2014,TX,Kleberg County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,304,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48273,"(27.43916, -97.733262)"
2014,TX,Lamb County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,311.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48279,"(34.071557, -102.347073)"
2014,TX,Lampasas County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,165.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48281,"(31.201367, -98.244976)"
2014,TX,La Salle County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,276.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48283,"(28.343008, -99.100944)"
2014,TX,Lavaca County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,240.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48285,"(29.386516, -96.935619)"
2014,TX,Lee County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,109.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48287,"(30.318842, -96.972498)"
2014,TX,Leon County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,217.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48289,"(31.302035, -95.994996)"
2014,TX,Liberty County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,169.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48291,"(30.155052, -94.81795)"
2014,TX,Limestone County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,157.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48293,"(31.55385, -96.581945)"
2014,TX,Live Oak County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,325.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48297,"(28.35048, -98.129854)"
2014,TX,Loving County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,241.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48301,"(31.856645, -103.584539)"
2014,TX,Lubbock County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,310,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48303,"(33.613697, -101.820878)"
2014,TX,Lynn County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,314.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48305,"(33.172235, -101.817157)"
2014,TX,McCulloch County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,303.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48307,"(31.200207, -99.34505)"
2014,TX,McLennan County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,152.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48309,"(31.557737, -97.200857)"
2014,TX,McMullen County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,248.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48311,"(28.349934, -98.573623)"
2014,TX,Madison County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,197.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48313,"(30.973659, -95.926008)"
2014,TX,Martin County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,369.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48317,"(32.306634, -101.952)"
2014,TX,Matagorda County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,206.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48321,"(28.870504, -95.987045)"
2014,TX,Maverick County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,234.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48323,"(28.741641, -100.315886)"
2014,TX,Medina County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,261.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48325,"(29.357539, -99.11094)"
2014,TX,Menard County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,206.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48327,"(30.893596, -99.820244)"
2014,TX,Midland County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,209.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48329,"(31.870648, -102.032206)"
2014,TX,Milam County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,143,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48331,"(30.796601, -96.980023)"
2014,TX,Mills County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,351.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48333,"(31.50143, -98.592878)"
2014,TX,Mitchell County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,293.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48335,"(32.306972, -100.919542)"
2014,TX,Montgomery County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,154.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48339,"(30.305575, -95.50759)"
2014,TX,Moore County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,260,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48341,"(35.840361, -101.892621)"
2014,TX,Nacogdoches County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,148.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48347,"(31.619589, -94.617305)"
2014,TX,Navarro County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,159.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48349,"(32.056032, -96.470082)"
2014,TX,Nolan County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,255.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48353,"(32.303967, -100.410557)"
2014,TX,Nueces County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,222.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48355,"(27.726025, -97.635938)"
2014,TX,Oldham County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,258.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48359,"(35.401172, -102.591559)"
2014,TX,Orange County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,204.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48361,"(30.127906, -93.895247)"
2014,TX,Palo Pinto County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,547.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48363,"(32.756222, -98.306908)"
2014,TX,Parker County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,157.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48367,"(32.779165, -97.799359)"
2014,TX,Parmer County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,323.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48369,"(34.528624, -102.773467)"
2014,TX,Pecos County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,206.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48371,"(30.786084, -102.731631)"
2014,TX,Polk County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,188.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48373,"(30.794672, -94.830263)"
2014,TX,Potter County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,253.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48375,"(35.405302, -101.891389)"
2014,TX,Randall County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,257.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48381,"(34.965684, -101.897576)"
2014,TX,Reagan County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,208.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48383,"(31.370691, -101.522099)"
2014,TX,Real County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,236.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48385,"(29.838543, -99.830097)"
2014,TX,Reeves County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,272.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48389,"(31.328736, -103.692762)"
2014,TX,Refugio County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,280.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48391,"(28.32063, -97.160159)"
2014,TX,Robertson County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,218.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48395,"(31.034375, -96.513682)"
2014,TX,Rockwall County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,182.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48397,"(32.905425, -96.406299)"
2014,TX,Runnels County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,229.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48399,"(31.834649, -99.975376)"
2014,TX,Rusk County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,242.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48401,"(32.110433, -94.765421)"
2014,TX,San Jacinto County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,129.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48407,"(30.583279, -95.168748)"
2014,TX,San Patricio County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,266.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48409,"(28.003671, -97.511283)"
2014,TX,San Saba County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,152,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48411,"(31.158407, -98.817279)"
2014,TX,Schleicher County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,203.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48413,"(30.892459, -100.537075)"
2014,TX,Scurry County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,322,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48415,"(32.73961, -100.917806)"
2014,TX,Sherman County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,246.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48421,"(36.272059, -101.893541)"
2014,TX,Smith County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,197.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48423,"(32.377685, -95.270483)"
2014,TX,Somervell County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,232.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48425,"(32.226978, -97.772446)"
2014,TX,Starr County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,277,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48427,"(26.565759, -98.749657)"
2014,TX,Sterling County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,234,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48431,"(31.833036, -101.051409)"
2014,TX,Sutton County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,222.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48435,"(30.493286, -100.538026)"
2014,TX,Swisher County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,254.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48437,"(34.530892, -101.731801)"
2014,TX,Tarrant County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,153.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48439,"(32.776215, -97.286653)"
2014,TX,Taylor County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,256.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48441,"(32.301345, -99.892274)"
2014,TX,Terrell County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,209,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48443,"(30.233267, -102.079592)"
2014,TX,Terry County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,305.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48445,"(33.170742, -102.331846)"
2014,TX,Tom Green County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,203.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48451,"(31.407797, -100.464066)"
2014,TX,Travis County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,145.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48453,"(30.334783, -97.788007)"
2014,TX,Trinity County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,255.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48455,"(31.092163, -95.136108)"
2014,TX,Upshur County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,109.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48459,"(32.741323, -94.944141)"
2014,TX,Upton County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,273.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48461,"(31.371874, -102.037382)"
2014,TX,Uvalde County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,279,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48463,"(29.359795, -99.763448)"
2014,TX,Val Verde County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,221,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48465,"(29.893424, -101.148194)"
2014,TX,Van Zandt County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,173,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48467,"(32.569053, -95.835594)"
2014,TX,Victoria County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,240.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48469,"(28.795155, -96.973428)"
2014,TX,Walker County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,121.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48471,"(30.747205, -95.574661)"
2014,TX,Waller County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,169.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48473,"(30.012818, -95.994394)"
2014,TX,Ward County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,299.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48475,"(31.514446, -103.100004)"
2014,TX,Washington County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,187.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48477,"(30.220468, -96.406738)"
2014,TX,Webb County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,217.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48479,"(27.762264, -99.337447)"
2014,TX,Wharton County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,188.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48481,"(29.277618, -96.231817)"
2014,TX,Wichita County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,149.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48485,"(33.985825, -98.702083)"
2014,TX,Wilbarger County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,259.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48487,"(34.078681, -99.241511)"
2014,TX,Willacy County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,227.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48489,"(26.471276, -97.682383)"
2014,TX,Williamson County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,126.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48491,"(30.65376, -97.600993)"
2014,TX,Wilson County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,250.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Female,Race/Ethnicity,Hispanic,T2,48493,"(29.176604, -98.093519)"
